City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Informal Waste Collection Rate (%),Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
Chisinau,Moldova,MDA,47.0245117,28.8322923,789534.0,World Bank,282900.0,0.981678424425908,73.99999999999999,1.0,1.0,2.0,0.0,4.999999999999999,2.0,4.999999999999999,0.0,9.999999999999998,1.0,0.0,4.0,0.0,SWEET Model,2022,8704.312147602592,146.23964807055458,174.30876031468955,462.6831995739854,0.0,9487.543755561825,12.016637352617902,90.66666666666666,1.6440588033628245,-0.0723577713322987,545,0.0,100.0,0.0,94.87179487179486,1.282051282051282,1.282051282051282,2.564102564102564,0.0,0.0,0.0,0.0,89.1566265060241,1.2048192771084338,1.2048192771084338,2.409638554216868,0.0,6.024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Antananarivo,Madagascar,MDG,-18.77914875,46.71217161656727,2610000.0,World Bank,401500.0,0.421455938697318,24.28300189867093,0.199860097931448,2.0985310282802043,8.194264015189368,0.0,11.092235435195365,0.099930048965724,0.0,0.0,54.03217747576696,0.0,0.0,0.0,0.0,SWEET Model,2022,2109.340419838322,19.91194344600061,217.33788207942996,1172.5311114942083,0.0,3519.121356857961,1.3483223589494104,15.0,4.295002554636818,4.201476454733988,1296,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117647058824,0.4357298474945534,4.575163398692812,17.86492374727669,0.0,24.183006535947715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Male,Maldives,MDV,4.1779879,73.5107387,153904.0,World Bank,87143.57,1.5512885100407725,48.76,4.24,2.75,12.0,0.0,10.0,3.0,3.0,0.0,16.25,5.0,0.0,0.0,0.0,SWEET Model,2022,849.5717347405669,89.10785067735326,70.43909043436265,397.042205919593,0.0,1406.1608817718757,9.13661036601957,83.66666666666667,3.554801890734338,2.7241608012780416,1882,0.0,0.0,100.0,71.97047970479704,6.258302583025831,4.059040590405904,17.712177121771216,0.0,0.0,0.0,0.0,62.71382636655949,5.453376205787783,3.5369774919614154,15.434083601286176,0.0,12.861736334405146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Addu,Maldives,MDV,-0.64149345,73.16299780292195,21275.0,World Bank,7612.0,0.9802488611303384,39.99999999999999,29.999999999999996,0.0,6.999999999999999,0.0,4.999999999999999,4.0,2.999999999999999,0.0,10.999999999999996,5.0,0.0,0.0,0.0,SWEET Model,2022,61.34361850489163,55.48124625617128,0.0,20.367127479990877,0.0,137.19199224105378,6.448507273375031,73.0,3.554801890734338,2.7241608012780416,1882,0.0,0.0,100.0,51.94805194805196,38.961038961038966,0.0,9.090909090909092,0.0,0.0,0.0,0.0,48.78048780487805,36.58536585365854,0.0,8.536585365853659,0.0,6.097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Fuahmulah,Maldives,MDV,-0.296222,73.423412,8510.0,World Bank,0.0,0.8082256169212692,19.57,49.68,1.0,4.2,0.0,6.93,2.13,2.84,0.0,13.65,5.0,0.0,0.0,0.0,SWEET Model,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.554801890734338,2.7241608012780416,1882,0.0,0.0,100.0,26.286098052384148,66.72934855607791,1.3431833445265278,5.641370047011416,0.0,0.0,0.0,0.0,24.04767756205456,61.04694028016712,1.2288031457360529,5.160973212091423,0.0,8.515605799950848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0
Guadalajara,Mexico,MEX,20.6720375,-103.338396,1460148.0,World Bank,616371.4,1.2173883217918124,33.68,0.0,0.0,20.15,0.0,18.96,0.77,4.03,0.0,22.41,0.0,0.0,0.0,8.0,SWEET Model,2022,3247.080081227008,0.0,0.0,2854.9024597253087,0.0,6101.982540952316,4.179016470215565,57.333333333333336,3.7137540262272006,1.2774615894714405,876,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27009204561066,0.0,0.0,27.682373952465998,0.0,26.047534001923346,0.0,0.0,30.382991556091675,0.0,28.58866103739445,0.0,1.161037394451146,6.076598311218335,33.79071170084439,5.0,100.0,60.0
Monterrey,Mexico,MEX,25.6802019,-100.315258,1109171.0,World Bank,429096.0,1.0625188257655047,31.24624924984997,0.5401080216043208,0.06001200240048,7.06141228245649,0.0,16.183236647329466,1.8003600720144028,3.220644128825765,0.01000200040008,39.87797559511903,6.0,0.0,6.0,0.0,SWEET Model,2022,1704.0422092181825,34.284829430343,3.783042356064157,637.1253664717357,0.0,2379.2354474763256,2.1450573874328898,26.666666666666668,3.650795471754975,1.3118344370278034,657,100.0,0.0,0.0,80.30848329048843,1.3881748071979432,0.1542416452442159,18.149100257069403,0.0,0.0,0.0,0.0,56.70720638954438,0.980214194953712,0.1089126883281902,12.815392993283718,0.0,29.370121619168632,0.018152114721365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246886027924623,100.0,60.0
Majuro,Marshall Islands,MHL,7.0909924,171.3816354,40108.0,World Bank,8614.0,0.5884112895183006,42.7,0.0,0.0,11.1,0.0,12.5,11.0,3.2,7.3,12.2,0.0,0.0,0.0,0.0,SWEET Model,2022,79.2080844252183,0.0,0.0,36.42920337313693,0.0,115.63728779835525,2.883147696179197,41.333333333333336,4.66722586098034,3.0764611004101328,1538,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0163043478261,0.0,0.0,15.081521739130435,0.0,16.983695652173914,9.918478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Kratovo,"Macedonia, FYR",MKD,42.079261,22.1802182,9536.0,World Bank,1518.0,0.4361266893444883,7.6,80.8,0.0,3.1,0.0,4.6,0.1,1.8000000000000005,0.0,2.0,1.0,0.0,4.0,0.0,SWEET Model,2022,4.828427486209253,62.06820735438142,0.0,3.5972325285610105,0.0,70.49386736915169,7.392393809684531,76.33333333333333,2.3117322924285366,0.7265585039961442,555,0.0,100.0,0.0,8.306010928961749,88.30601092896175,0.0,3.387978142076503,0.0,0.0,0.0,0.0,7.908428720083246,84.07908428720083,0.0,3.225806451612903,0.0,4.786680541103018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Skopje,"Macedonia, FYR",MKD,41.9961816,21.4319213,503000.0,World Bank,145991.2,0.9939758708025818,15.2,2.0,0.0,15.3,0.0,12.4,1.2,5.5,0.0,48.4,0.0,0.0,0.0,3.0,SWEET Model,2022,962.3960195025172,153.07492870106304,0.0,1717.8845456690303,0.0,2833.3554938726106,5.632913506704991,68.0,2.3117322924285366,0.7265585039961442,555,0.0,97.9381443298969,2.061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85300668151448,4.4543429844098,0.0,34.07572383073497,0.0,27.61692650334076,0.0,0.0,18.47826086956521,0.0,14.975845410628018,0.0,1.4492753623188404,6.642512077294685,58.45410628019323,20.0,0.0,60.0
Bamako,Mali,MLI,12.61326555,-7.984739136241295,1933000.0,World Bank,151800.0,0.4677235328717516,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,21.0,SWEET Model,2022,871.465825455873,0.0,0.0,274.641996441516,24.680455201843664,1170.7882770992328,0.6056845717016207,6.0,4.9554902220923625,4.116860954701762,879,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,11.173182797041507,1.8156422045192453,9.916199732374338,1.3966478496301883e-05,1.9553069894822643,1.5363126345932077,73.60334167551093,54.0,0.0,60.0
Sikasso,Mali,MLI,11.482629,-6.860785462633452,225000.0,World Bank,46770.0,0.5694977168949772,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,378.6978183380264,0.0,0.0,171.38934884477752,16.77035563965027,566.8575228224543,2.519366768099797,34.333333333333336,4.682275002600678,4.437454923395268,1095,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Mandalay,Myanmar,MMR,21.9812746,96.082375,1000000.0,World Bank,325945.0,0.94,65.0,0.0,0.0,6.0,0.0,15.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,5.0,SWEET Model,2022,4191.561151896697,0.0,0.0,577.4336319804187,0.0,4768.994783877116,4.768994783877115,61.33333333333333,3.11872528681294,2.006058800186228,792,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5813953488372,0.0,0.0,6.976744186046512,0.0,17.441860465116278,0.0,0.0,17.142857142857142,0.0,42.85714285714286,0.0,2.857142857142857,5.714285714285714,31.428571428571438,5.0,0.0,60.0
Yangon,Myanmar,MMR,16.7967129,96.1609916,4802000.0,World Bank,723065.0,0.412536443148688,69.0,8.000000000000002,0.0,3.0000000000000004,0.0,8.000000000000002,1.0000000000000002,1.0000000000000002,0.0,10.000000000000002,0.0,0.0,0.0,4.33,SWEET Model,2022,10515.579126525085,1533.1454515462665,0.0,852.1033485187411,0.0,12900.827926590093,2.686553087586441,38.333333333333336,2.03388224793275,1.869296080925542,2441,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4090909090909,9.090909090909092,0.0,3.4090909090909087,0.0,9.090909090909092,0.0,0.0,13.043478260869565,0.0,34.78260869565217,0.0,4.3478260869565215,4.3478260869565215,43.47826086956522,0.0,0.0,60.0
Podgorica,Montenegro,MNE,42.4415238,19.2621081,190392.0,World Bank,87808.0,1.2635502700412762,37.0,0.0,2.75,13.0,0.0,15.61,2.6,11.5,0.0,17.54,1.0,0.0,4.0,0.0,SWEET Model,2022,538.2816070768916,0.0,60.184561462722776,368.2304312191224,0.0,966.6965997587369,5.077401360134548,64.33333333333333,2.553554276737846,1.0984914488242126,1160,69.79,0.0,30.210000000000004,70.14218009478674,0.0,5.213270142180095,24.644549763033176,0.0,0.0,0.0,0.0,54.12521942656524,0.0,4.022820362785255,19.01696898771211,0.0,22.83499122293739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.79,60.0
Kotor,Montenegro,MNE,42.4248515,18.7710437,22515.0,World Bank,10121.0,1.2315686041877714,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,1.0,0.0,4.0,0.0,SWEET Model,2022,107.7021713004182,9.958196848609123,12.737538881564818,112.76255452809453,12.500530768482616,255.66099232716928,11.355140676312203,89.33333333333333,2.553554276737846,1.0984914488242126,1160,0.0,59.98,40.02,59.10780669144982,4.4609665427509295,4.646840148698884,31.78438661710037,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Ulaanbaatar,Mongolia,MNG,47.9184676,106.9177016,1377000.0,World Bank,1100000.0,2.188597407506889,29.5,0.0,0.0,17.5,0.0,18.0,3.5000000000000004,4.5,0.0,27.0,0.0,0.0,0.0,3.2,SWEET Model,2022,5469.513770240488,0.0,0.0,3749.8966317115046,0.0,9219.410401951993,6.695287147387068,73.66666666666667,4.558174289377059,1.4024827112007143,282,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.38461538461539,0.0,0.0,26.923076923076927,0.0,27.692307692307693,0.0,0.0,24.82269503546099,0.0,25.53191489361702,0.0,4.964539007092199,6.382978723404255,38.297872340425535,0.0,0.0,60.0
Maputo,Mozambique,MOZ,-25.966213,32.56745,1100000.0,World Bank,401500.0,1.0,68.0,0.0,0.0,12.0,0.0,10.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,SWEET Model,2022,5516.219363533207,0.0,0.0,1510.4545196752294,0.0,7026.673883208437,6.387885348371306,72.33333333333334,3.624669026655036,3.31494908259673,780,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55555555555556,0.0,0.0,13.333333333333334,0.0,11.111111111111112,0.0,0.0,37.5,0.0,31.25,0.0,12.5,6.25,12.5,0.0,0.0,60.0
Nouakchott,Mauritania,MRT,18.08581,-15.9785,968000.0,World Bank,174240.00000000006,0.493150684931507,5.0,0.0,0.0,7.000000000000001,0.0,21.0,4.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,SWEET Model,2022,135.9649958672462,0.0,0.0,182.29273103999648,0.0,318.25772690724267,0.3287786434992176,3.6666666666666665,9.245492027098766,3.649817168780212,85,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151515151515152,0.0,0.0,21.21212121212121,0.0,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Blantyre,Malawi,MWI,-15.7862543,35.0035694,701000.0,World Bank,100000.0,0.3908311023391241,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,609.6815616109145,0.0,0.0,257.23438820844075,25.170246588137765,892.086196407493,1.272590865060618,13.333333333333334,6.1815750911204725,4.3090321995199465,1111,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Lilongwe,Malawi,MWI,-13.9875107,33.768144,731000.0,World Bank,95000.0,0.3560519461049791,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,531.9395093513151,0.0,0.0,185.27036144550087,18.128605259721063,735.338476056537,1.0059349877654409,11.0,8.420572714168673,4.624844005771078,883,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Kuala Lumpur,Malaysia,MYS,3.1516964,101.6942371,6837000.0,World Bank,1600000.0,0.641152792721313,42.02000000000001,2.4800000000000004,5.74,12.900000000000004,0.0,24.74,5.300000000000001,1.8400000000000003,2.4500000000000006,2.53,0.0,0.0,0.0,10.4,SWEET Model,2022,14053.717651073892,1001.8697201363074,2353.0159897836425,6934.248114359665,0.0,24342.851475353506,3.560458018919629,51.0,5.007421734180428,1.8106322442556388,2309,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.518321709288166,2.7454887634230043,6.3544780250193735,14.280969777482566,0.0,27.388464518985938,2.712277205800953,10.342342342342342,23.24324324324325,0.0,44.57657657657658,4.414414414414416,9.54954954954955,3.315315315315316,4.558558558558558,0.0,0.0,60.0
Windhoek,Namibia,NAM,-22.5776104,17.0772739,227000.0,World Bank,57998.5,0.7,35.99999999999999,0.0,0.0,20.0,0.0,15.999999999999998,4.999999999999999,12.999999999999998,0.0,9.999999999999998,0.0,0.0,0.0,0.0,SWEET Model,2022,362.1774384302717,0.0,0.0,238.2840559760493,0.0,600.4614944063211,2.6452048211732206,36.66666666666666,4.52532447385241,3.1613986204250155,355,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000000000000014,0.0,0.0,27.77777777777778,0.0,22.222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Niamey,Niger,NER,13.524834,2.109823,816000.0,World Bank,146000.0,0.4901960784313725,38.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,SWEET Model,2022,952.3337924838322,0.0,0.0,54.41572502899661,0.0,1006.7495175128288,1.2337616636186628,13.0,5.83605798009188,4.774475224012775,461,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.47619047619048,0.0,0.0,4.761904761904762,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Ilorin,Nigeria,NGA,8.5,4.55,857000.0,World Bank,154260.00000000006,0.493150684931507,61.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,SWEET Model,2022,2005.5858062108152,0.0,0.0,414.6808316237797,0.0,2420.2666378345957,2.8241150966564703,40.33333333333333,3.0807091575943524,3.349336489902388,1172,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.70588235294117,0.0,0.0,10.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Lagos,Nigeria,NGA,6.4550575,3.3941795,9000000.0,World Bank,1642500.0,0.5,53.0,0.0,0.0,10.0,0.0,15.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,SWEET Model,2022,18996.01970128944,0.0,0.0,6036.041265562331,0.0,25032.060966851768,2.781340107427974,39.66666666666666,5.560955134110124,3.5987446601807305,1541,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94871794871796,0.0,0.0,12.820512820512825,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Oyo,Nigeria,NGA,8.2151249,3.5642897,322000.0,World Bank,20000.0,0.1701693184718795,56.7,0.0,0.0,14.400000000000002,0.0,18.8,2.8,3.1,0.0,4.2,0.0,0.0,0.0,0.0,SWEET Model,2022,244.1289271071745,0.0,0.0,102.98840541169626,0.0,347.11733251887074,1.0780041382573626,11.666666666666666,4.205668594985434,3.995842618593337,1138,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07007786429366,0.0,0.0,16.017797552836484,0.0,20.91212458286985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Ibadan,Nigeria,NGA,7.3777462,3.8972497,3160000.0,World Bank,635000.0,0.5505462112016647,42.0,0.0,3.0,10.0,0.0,9.0,5.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,SWEET Model,2022,5696.794354239804,0.0,557.0458508673448,2456.0178022650643,0.0,8709.858007372213,2.7562841795481687,39.33333333333333,2.995063105250595,3.410214075161821,1315,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.625,0.0,4.6875,15.625,0.0,14.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Puerto Cabezas,Nicaragua,NIC,13.1513202,-85.8148661,66169.0,World Bank,14198.5,0.5878885883117472,77.07707707707708,0.0,0.0,2.602602602602603,0.0,6.666666666666668,2.032032032032032,3.073073073073073,0.0,8.548548548548547,0.0,0.0,0.0,0.0,SWEET Model,2022,496.49272280349226,0.0,0.0,30.78415068800792,0.0,527.2768734915002,7.968638992451151,79.33333333333333,3.295875943190807,1.3036583438448712,1478,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.26501275214468,0.0,0.0,3.014143287734756,0.0,7.720843960120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Managua,Nicaragua,NIC,12.1544035,-86.2737642,1002882.0,World Bank,468660.0,1.2803101461587705,71.72,0.0,0.0,8.57,0.0,8.37,1.28,1.42,0.0,8.64,0.0,0.0,0.0,8.95,SWEET Model,2022,14928.996625860716,0.0,0.0,2472.260028526596,0.0,17401.256654387314,17.35125035087609,95.66666666666669,3.295875943190807,1.3036583438448712,1478,0.0,96.22185612300936,3.778143876990665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89330024813896,0.0,0.0,9.666140311301602,0.0,9.440559440559442,0.0,0.0,30.304101838755304,0.0,29.596888260254595,0.0,4.526166902404526,5.021216407355021,30.55162659123055,0.0,0.0,60.0
Amsterdam,Netherlands,NLD,52.3730796,4.8924534,799345.0,World Bank,324302.0,1.1115333556061353,21.5,3.4000000000000004,0.0,18.0,0.0,6.4,2.9,8.6,0.0,39.2,0.0,0.0,0.0,14.000000000000002,SWEET Model,2022,1399.2426360986103,286.6133032693337,0.0,2236.78840864155,0.0,3922.6443480094954,4.90732330596863,62.33333333333333,0.4301695256301752,0.4929715613065433,848,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6105476673428,6.896551724137931,0.0,36.511156186612574,0.0,12.981744421906694,0.0,0.0,23.968042609853526,0.0,8.5219707057257,0.0,3.861517976031957,11.451398135818907,52.19707057256991,0.0,0.0,60.0
Eindhoven,Netherlands,NLD,51.44083,5.47778,226879.0,World Bank,133858.60999999972,1.61643835616438,37.86407766990291,5.825242718446601,1.9417475728155336,18.446601941747574,0.0,13.59223300970874,2.912621359223301,2.912621359223301,0.0,16.50485436893204,15.0,0.0,22.0,0.0,SWEET Model,2022,1342.003676863462,261.3701527523784,109.6124926366679,1378.5543798424235,0.0,3091.5407020949315,13.626385439352832,91.66666666666666,1.2181151868331463,0.5181197552453831,773,0.0,100.0,0.0,59.09090909090909,9.090909090909092,3.0303030303030303,28.78787878787879,0.0,0.0,0.0,0.0,48.75,7.5,2.5,23.75,0.0,17.500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bergen,Norway,NOR,60.3943055,5.3259192,271949.0,World Bank,70528.0,0.7105280668811946,20.0,3.0,14.000000000000002,18.0,0.0,8.0,5.0,4.0,0.0,28.000000000000004,0.0,0.0,39.1,46.4,SWEET Model,2022,168.52618981256157,31.64771569789453,103.9341858070692,188.5475933147185,0.0,492.6556846322437,1.81157380476576,19.666666666666664,1.148604769892847,1.2371490205846936,797,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.82160423857906,6.273240635786859,18.16680429397192,23.35731980653533,0.0,10.381031025126816,0.0,14.86374896779521,19.110534387165277,0.0,8.493570838740123,0.0,7.774614298148568,6.219691438518853,43.53784006963197,0.0,0.0,60.0
Oslo,Norway,NOR,59.9133301,10.7389701,986000.0,World Bank,360876.0,1.0027397260273974,30.269730269730267,5.194805194805194,1.798201798201798,13.786213786213786,3.196803196803197,4.895104895104894,1.3986013986013983,4.295704295704295,0.0,35.164835164835154,0.0,0.0,57.85,37.197,SWEET Model,2022,38.83888664321969,8.344708964186637,-4.331126366291318e-15,0.0,2.94607761766032e-14,47.183595607406346,0.0478535452407772,2.0,1.148604769892847,1.2371490205846936,797,99.82384028185557,0.0,0.1761597181444509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.18243243243244,8.783783783783784,3.040540540540541,23.310810810810818,5.405405405405407,8.277027027027028,0.0,2.7863777089783284,21.362229102167184,4.953560371517029,7.5851393188854495,0.0,2.1671826625387,6.656346749226005,54.4891640866873,0.0,99.82384028185557,60.0
Butwal,Nepal,NPL,27.6827731,83.44386204928969,120982.0,World Bank,9902.45,0.2242482352746689,61.13,0.0,0.0,11.38,0.0,13.459999999999996,1.5599999999999998,3.71,0.91,7.849999999999999,5.0,0.0,0.0,0.0,SWEET Model,2022,124.37132734380536,0.0,0.0,40.04795830531476,0.0,164.41928564912013,1.359039242607331,15.333333333333332,6.691074749129267,3.279355913924631,2379,0.0,0.0,100.0,84.30561301889395,0.0,0.0,15.694386981106051,0.0,0.0,0.0,0.0,70.36141804788214,0.0,0.0,13.098526703499076,0.0,15.492633517495394,1.0474217311233884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Pokhara,Nepal,NPL,28.209538,83.991402,264991.0,World Bank,42745.15,0.4419395375692004,56.34563456345635,0.0,0.0,17.971797179717974,0.0,9.920992099209922,4.180418041804181,4.820482048204821,1.88018801880188,4.880488048804881,5.0,0.0,0.0,0.0,SWEET Model,2022,455.431101322732,0.0,0.0,251.21468599726327,0.0,706.6457873199953,2.6666784431169184,37.66666666666666,6.691074749129267,3.279355913924631,2379,42.7,0.0,57.3,75.81752119499394,0.0,0.0,24.182478805006056,0.0,0.0,0.0,0.0,65.4279410056904,0.0,0.0,20.868656369759613,0.0,11.520148647079315,2.183253977470677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,60.0
